id,text,toxic,obscene,threat,insult,identity_hate
2778,Damn it failed!,1,1,0,0,0
2779,This sucks so damn bad!,1,1,0,0,0
2780,Screw this garbage!,1,1,0,0,0
2781,You'll be sorry!,1,0,1,0,0
2782,Damn it failed!,1,1,0,0,0
2783,This shit is unbelievable!,1,1,0,0,0
2784,Hell no! Fuck that!,1,1,0,0,0
2785,Standard quality for the price.,0,0,0,0,0
2786,What the fuck is wrong with you!,1,1,0,0,0
2787,Piece of junk! Trash!,1,1,0,0,0
2788,Delivery was prompt.,0,0,0,0,0
2789,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
2790,Typical behavior from your group!,1,0,0,0,1
2791,Thank you so much!,0,0,0,0,0
2792,This damn thing is broken!,1,1,0,0,0
2793,Fantastic! Worth every penny!,0,0,0,0,0
2794,Fantastic! Worth every penny!,0,0,0,0,0
2795,People like you don't belong here!,1,0,0,0,1
2796,Your kind ruins everything!,1,0,0,0,1
2797,Grateful for the help!,0,0,0,0,0
2798,Damn it all to hell!,1,1,0,0,0
2799,"Reliable product, customer service helpful.",0,0,0,0,0
2800,OMG this is so good!!!,0,0,0,0,0
2801,Moron! Can't believe how dumb you are!,1,0,0,1,0
2802,No complaints so far.,0,0,0,0,0
2803,Acceptable quality.,0,0,0,0,0
2804,"Good product, but could be improved.",0,0,0,0,0
2805,"Satisfied, though shipping took long.",0,0,0,0,0
2806,Holy fuck this sucks!,1,1,0,0,0
2807,Shitty product! Total crap!,1,1,0,0,0
2808,Hell no! Fuck that!,1,1,0,0,0
2809,Piss poor quality!,1,1,0,0,0
2810,Disgusting person! Stay away!,1,0,0,1,0
2811,Fuck this company!,1,1,0,0,0
2812,Functional and practical.,0,0,0,0,0
2813,Hell this is terrible!,1,1,0,0,0
2814,Wow! Just wow! Amazing!,0,0,0,0,0
2815,That's an interesting perspective. Here's mine.,0,0,0,0,0
2816,Shitty product! Total crap!,1,1,0,0,0
2817,Fantastic! Worth every penny!,0,0,0,0,0
2818,Can't believe how good this is!,0,0,0,0,0
2819,Shitty service!,1,1,0,0,0
2820,This sucks so damn bad!,1,1,0,0,0
2821,Let's approach this respectfully.,0,0,0,0,0
2822,Shitty product! Total crap!,1,1,0,0,0
2823,I'm open to learning more about your position.,0,0,0,0,0
2824,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
2825,Delivery was prompt.,0,0,0,0,0
2826,Fuck off! I don't care!,1,1,0,0,0
2827,Superb! Couldn't be happier!,0,0,0,0,0
2828,Standard quality for the price.,0,0,0,0,0
2829,Very thankful for this!,0,0,0,0,0
2830,You'll be sorry!,1,0,1,0,0
2831,Wonderful product! Highly satisfied!,0,0,0,0,0
2832,Fucking hell what a mess!,1,1,0,0,0
2833,Love love love this!,0,0,0,0,0
2834,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
2835,Fucking worst ever!,1,1,0,0,0
2836,What the hell!,1,1,0,0,0
2837,Appreciate the fast delivery!,0,0,0,0,0
2838,What the hell!,1,1,0,0,0
2839,Thank you so much!,0,0,0,0,0
2840,What the fuck is wrong with you!,1,1,0,0,0
2841,Moron! Can't believe how dumb you are!,1,0,0,1,0
2842,Standard quality for the price.,0,0,0,0,0
2843,Appreciate your assistance!,0,0,0,0,0
2844,This is complete BS!,1,1,0,0,0
2845,This product is amazing! Best purchase ever!,0,0,0,0,0
2846,That's an interesting perspective. Here's mine.,0,0,0,0,0
2847,Fuck off! I don't care!,1,1,0,0,0
2848,Best thing ever! So happy!,0,0,0,0,0
2849,I love this so much! Highly recommend!,0,0,0,0,0
2850,Piece of junk! Trash!,1,1,0,0,0
2851,Shitty service!,1,1,0,0,0
2852,Hell of a bad product!,1,1,0,0,0
2853,Brilliant! Solved all my problems!,0,0,0,0,0
2854,Fuck this company!,1,1,0,0,0
2855,This is fucking ridiculous!,1,1,0,0,0
2856,I'm open to learning more about your position.,0,0,0,0,0
2857,Damn right!,1,1,0,0,0
2858,Shitty product! Total crap!,1,1,0,0,0
2859,That's an interesting perspective. Here's mine.,0,0,0,0,0
2860,What a fucking waste!,1,1,0,0,0
2861,Great service! Very pleased!,0,0,0,0,0
2862,Damn this thing!,1,1,0,0,0
2863,Ignorant fool! Learn something!,1,0,0,1,0
2864,You're a joke! Everyone laughs at you!,1,0,0,1,0
2865,Excellent quality! Very impressed!,0,0,0,0,0
2866,The package arrived on time.,0,0,0,0,0
2867,Thank you for sharing your thoughts.,0,0,0,0,0
2868,Delivery was prompt.,0,0,0,0,0
2869,Go back to where you came from!,1,0,0,0,1
2870,"Good value, instructions unclear.",0,0,0,0,0
2871,Let's approach this respectfully.,0,0,0,0,0
2872,Damn it all to hell!,1,1,0,0,0
2873,Meets my basic needs.,0,0,0,0,0
2874,You're pathetic and useless!,1,0,0,1,0
2875,"Good product, but could be improved.",0,0,0,0,0
2876,This sucks so damn bad!,1,1,0,0,0
2877,Damn shame!,1,1,0,0,0
2878,Can't believe how good this is!,0,0,0,0,0
2879,Can't believe how good this is!,0,0,0,0,0
2880,I know where you live!,1,0,1,0,0
2881,Terrific! Exceeds expectations!,0,0,0,0,0
2882,Superb! Couldn't be happier!,0,0,0,0,0
2883,Disgusting person! Stay away!,1,0,0,1,0
2884,Thanks for resolving my issue!,0,0,0,0,0
2885,Excellent quality! Very impressed!,0,0,0,0,0
2886,God damn piece of shit!,1,1,0,0,0
2887,Fucking awful experience!,1,1,0,0,0
2888,Terrific! Exceeds expectations!,0,0,0,0,0
2889,Shitty product! Total crap!,1,1,0,0,0
2890,Fucking awful experience!,1,1,0,0,0
2891,Delivery was prompt.,0,0,0,0,0
2892,Outsiders not welcome!,1,0,0,0,1
2893,This damn thing is broken!,1,1,0,0,0
2894,Shitty service!,1,1,0,0,0
2895,This is incredible! Five stars!,0,0,0,0,0
2896,Holy fuck this sucks!,1,1,0,0,0
2897,I respectfully disagree with your opinion.,0,0,0,0,0
2898,What a fucking waste!,1,1,0,0,0
2899,You don't deserve rights!,1,0,0,0,1
2900,Inferior and unwanted!,1,0,0,0,1
2901,Shitty service!,1,1,0,0,0
2902,This is complete fucking bullshit!,1,1,0,0,0
2903,Excellent quality! Very impressed!,0,0,0,0,0
2904,What the hell!,1,1,0,0,0
2905,Damn it all to hell!,1,1,0,0,0
2906,I think there might be a misunderstanding here.,0,0,0,0,0
2907,Thank you so much!,0,0,0,0,0
2908,Hell no! Fuck that!,1,1,0,0,0
2909,Appreciate your assistance!,0,0,0,0,0
2910,"Reliable product, customer service helpful.",0,0,0,0,0
2911,What a loser! Get a life!,1,0,0,1,0
2912,"Good value, instructions unclear.",0,0,0,0,0
2913,Shit product!,1,1,0,0,0
2914,Damn it all to hell!,1,1,0,0,0
2915,Very thankful for this!,0,0,0,0,0
2916,"Good value, instructions unclear.",0,0,0,0,0
2917,This product is amazing! Best purchase ever!,0,0,0,0,0
2918,This is utter crap!,1,1,0,0,0
2919,Wow! Just wow! Amazing!,0,0,0,0,0
2920,This fucking sucks!,1,1,0,0,0
2921,"Product is fine, packaging could be better.",0,0,0,0,0
2922,This fucking sucks!,1,1,0,0,0
2923,What the hell is this shit!,1,1,0,0,0
2924,Outstanding! Will buy again!,0,0,0,0,0
2925,Perfect! Exactly what I needed!,0,0,0,0,0
2926,Fucking worst ever!,1,1,0,0,0
2927,Screwed up big time!,1,1,0,0,0
2928,"Satisfied, though shipping took long.",0,0,0,0,0
2929,OMG this is so good!!!,0,0,0,0,0
2930,Fuck this company!,1,1,0,0,0
2931,Shit! This broke already!,1,1,0,0,0
2932,Let's approach this respectfully.,0,0,0,0,0
2933,Piece of junk! Trash!,1,1,0,0,0
2934,You better watch out!,1,0,1,0,0
2935,Screwed up big time!,1,1,0,0,0
2936,Fucking disaster!,1,1,0,0,0
2937,Meets my basic needs.,0,0,0,0,0
2938,Damn right!,1,1,0,0,0
2939,"Decent quality, not perfect.",0,0,0,0,0
2940,Shit! This broke already!,1,1,0,0,0
2941,Hell of a bad product!,1,1,0,0,0
2942,"Works as intended, design could improve.",0,0,0,0,0
2943,Piss poor quality!,1,1,0,0,0
2944,Fantastic! Worth every penny!,0,0,0,0,0
2945,Damn it failed!,1,1,0,0,0
2946,Typical behavior from your group!,1,0,0,0,1
2947,This is fucking ridiculous!,1,1,0,0,0
2948,Item matches the description.,0,0,0,0,0
2949,Wonderful product! Highly satisfied!,0,0,0,0,0
2950,I respectfully disagree with your opinion.,0,0,0,0,0
2951,Shit product!,1,1,0,0,0
2952,This is complete BS!,1,1,0,0,0
2953,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
2954,What a load of crap!,1,1,0,0,0
2955,Fuck this company!,1,1,0,0,0
2956,Damn it failed!,1,1,0,0,0
2957,Meets my basic needs.,0,0,0,0,0
2958,This damn thing is broken!,1,1,0,0,0
2959,This product is amazing! Best purchase ever!,0,0,0,0,0
2960,Fucking hell what a mess!,1,1,0,0,0
2961,OMG this is so good!!!,0,0,0,0,0
2962,Fuck this stupid thing!,1,1,0,0,0
2963,"Reliable product, customer service helpful.",0,0,0,0,0
2964,Great service! Very pleased!,0,0,0,0,0
2965,Best thing ever! So happy!,0,0,0,0,0
2966,Thank you for sharing your thoughts.,0,0,0,0,0
2967,Great service! Very pleased!,0,0,0,0,0
2968,Can't believe how good this is!,0,0,0,0,0
2969,I love this so much! Highly recommend!,0,0,0,0,0
2970,Fuck this company!,1,1,0,0,0
2971,Fuck off! I don't care!,1,1,0,0,0
2972,Screwed up big time!,1,1,0,0,0
2973,Hell of a bad product!,1,1,0,0,0
2974,Brilliant! Solved all my problems!,0,0,0,0,0
2975,This is utter crap!,1,1,0,0,0
2976,I'm open to learning more about your position.,0,0,0,0,0
2977,Functional and practical.,0,0,0,0,0
2978,"Works as intended, design could improve.",0,0,0,0,0
2979,Delivery was prompt.,0,0,0,0,0
2980,Fuck this stupid thing!,1,1,0,0,0
2981,Fuck this stupid thing!,1,1,0,0,0
2982,Bloody awful!,1,1,0,0,0
2983,Wonderful product! Highly satisfied!,0,0,0,0,0
2984,This is shit quality!,1,1,0,0,0
2985,Hell of a bad product!,1,1,0,0,0
2986,This is shit quality!,1,1,0,0,0
2987,Standard quality for the price.,0,0,0,0,0
2988,You've made a big mistake!,1,0,1,0,0
2989,Fuck this company!,1,1,0,0,0
2990,"Decent quality, not perfect.",0,0,0,0,0
2991,Outsiders not welcome!,1,0,0,0,1
2992,Damn it failed!,1,1,0,0,0
2993,Acceptable quality.,0,0,0,0,0
2994,Fuck this company!,1,1,0,0,0
2995,Standard quality for the price.,0,0,0,0,0
2996,No complaints so far.,0,0,0,0,0
2997,This fucking sucks!,1,1,0,0,0
2998,Shitty product! Total crap!,1,1,0,0,0
2999,I think there might be a misunderstanding here.,0,0,0,0,0
3000,Fuck off! I don't care!,1,1,0,0,0
3001,I know where you live!,1,0,1,0,0
3002,Piece of shit broke!,1,1,0,0,0
3003,I know where you live!,1,0,1,0,0
3004,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
3005,You're so stupid it hurts!,1,0,0,1,0
3006,You're an idiot and you don't know anything!,1,0,0,1,0
3007,This is complete fucking bullshit!,1,1,0,0,0
3008,Brilliant! Solved all my problems!,0,0,0,0,0
3009,Wonderful product! Highly satisfied!,0,0,0,0,0
3010,Shitty service!,1,1,0,0,0
3011,Love love love this!,0,0,0,0,0
3012,Outsiders not welcome!,1,0,0,0,1
3013,Thanks for resolving my issue!,0,0,0,0,0
3014,Perfect! Exactly what I needed!,0,0,0,0,0
3015,Your kind ruins everything!,1,0,0,0,1
3016,Piece of shit broke!,1,1,0,0,0
3017,"Quality is good, price is fair.",0,0,0,0,0
3018,Damn it failed!,1,1,0,0,0
3019,Shitty service!,1,1,0,0,0
3020,Shitty product! Total crap!,1,1,0,0,0
3021,"Decent quality, not perfect.",0,0,0,0,0
3022,Go back to where you came from!,1,0,0,0,1
3023,Fucking hell what a mess!,1,1,0,0,0
3024,This is incredible! Five stars!,0,0,0,0,0
3025,Fuck this company!,1,1,0,0,0
3026,Can't believe how good this is!,0,0,0,0,0
3027,This is fucking ridiculous!,1,1,0,0,0
3028,Great service! Very pleased!,0,0,0,0,0
3029,Damn right!,1,1,0,0,0
3030,"Happy overall, small suggestions.",0,0,0,0,0
3031,Damn shame!,1,1,0,0,0
3032,Product works as described.,0,0,0,0,0
3033,Can't believe how good this is!,0,0,0,0,0
3034,That's an interesting perspective. Here's mine.,0,0,0,0,0
3035,This is incredible! Five stars!,0,0,0,0,0
3036,Best thing ever! So happy!,0,0,0,0,0
3037,Damn right!,1,1,0,0,0
3038,Moron! Can't believe how dumb you are!,1,0,0,1,0
3039,Delivery was prompt.,0,0,0,0,0
3040,You're full of shit!,1,1,0,0,0
3041,"Decent quality, not perfect.",0,0,0,0,0
3042,Fucking disaster!,1,1,0,0,0
3043,Perfect! Exactly what I needed!,0,0,0,0,0
3044,Wonderful product! Highly satisfied!,0,0,0,0,0
3045,Love love love this!,0,0,0,0,0
3046,Stay with your own kind!,1,0,0,0,1
3047,As expected.,0,0,0,0,0
3048,As expected.,0,0,0,0,0
3049,Disgusting person! Stay away!,1,0,0,1,0
3050,You'll be sorry!,1,0,1,0,0
3051,Love love love this!,0,0,0,0,0
3052,Superb! Couldn't be happier!,0,0,0,0,0
3053,This shit is unbelievable!,1,1,0,0,0
3054,"Satisfied, though shipping took long.",0,0,0,0,0
3055,Ignorant fool! Learn something!,1,0,0,1,0
3056,What a shitshow!,1,1,0,0,0
3057,This is utter crap!,1,1,0,0,0
3058,Piece of junk! Trash!,1,1,0,0,0
3059,"Product is fine, packaging could be better.",0,0,0,0,0
3060,Hell this is terrible!,1,1,0,0,0
3061,Fucking disaster!,1,1,0,0,0
3062,Hell of a bad product!,1,1,0,0,0
3063,You're worthless! Complete failure!,1,0,0,1,0
3064,Hell this is terrible!,1,1,0,0,0
3065,Outsiders not welcome!,1,0,0,0,1
3066,This crap doesn't work!,1,1,0,0,0
3067,Screw this garbage!,1,1,0,0,0
3068,Shit! This broke already!,1,1,0,0,0
3069,Shit! This broke already!,1,1,0,0,0
3070,You better watch out!,1,0,1,0,0
3071,This is incredible! Five stars!,0,0,0,0,0
3072,This is fucking ridiculous!,1,1,0,0,0
3073,Fucking worst ever!,1,1,0,0,0
3074,Shitty product! Total crap!,1,1,0,0,0
3075,This shit is unbelievable!,1,1,0,0,0
3076,Damn right!,1,1,0,0,0
3077,This is fucking ridiculous!,1,1,0,0,0
3078,Piss poor quality!,1,1,0,0,0
3079,I know where you live!,1,0,1,0,0
3080,Great service! Very pleased!,0,0,0,0,0
3081,You're pathetic and useless!,1,0,0,1,0
3082,The package arrived on time.,0,0,0,0,0
3083,Bloody awful!,1,1,0,0,0
3084,Disgusting person! Stay away!,1,0,0,1,0
3085,Outstanding! Will buy again!,0,0,0,0,0
3086,Can't believe how good this is!,0,0,0,0,0
3087,Superb! Couldn't be happier!,0,0,0,0,0
3088,You'll be sorry!,1,0,1,0,0
3089,Delivery was prompt.,0,0,0,0,0
3090,Thanks for the recommendation!,0,0,0,0,0
3091,Shit product!,1,1,0,0,0
3092,This is incredible! Five stars!,0,0,0,0,0
3093,What a load of crap!,1,1,0,0,0
3094,Grateful for the quick response!,0,0,0,0,0
3095,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
3096,Let's approach this respectfully.,0,0,0,0,0
3097,Let's discuss this in a civil manner.,0,0,0,0,0
3098,Product works as described.,0,0,0,0,0
3099,Shit product!,1,1,0,0,0
3100,Great service! Very pleased!,0,0,0,0,0
3101,Love love love this!,0,0,0,0,0
3102,Fuck this stupid thing!,1,1,0,0,0
3103,Excellent quality! Very impressed!,0,0,0,0,0
3104,Damn right!,1,1,0,0,0
3105,Piece of junk! Trash!,1,1,0,0,0
3106,I'm open to learning more about your position.,0,0,0,0,0
3107,Hell this is terrible!,1,1,0,0,0
3108,Shit! This broke already!,1,1,0,0,0
3109,I respectfully disagree with your opinion.,0,0,0,0,0
3110,"Good value, instructions unclear.",0,0,0,0,0
3111,Best thing ever! So happy!,0,0,0,0,0
3112,This is shit quality!,1,1,0,0,0
3113,What the hell!,1,1,0,0,0
3114,This shit is unbelievable!,1,1,0,0,0
3115,Standard quality for the price.,0,0,0,0,0
3116,Fucking worst ever!,1,1,0,0,0
3117,You're an idiot and you don't know anything!,1,0,0,1,0
3118,Damn it failed!,1,1,0,0,0
3119,Amazing experience! Thank you!,0,0,0,0,0
3120,I'm coming for you!,1,0,1,0,0
3121,Hell no! Fuck that!,1,1,0,0,0
3122,I respectfully disagree with your opinion.,0,0,0,0,0
3123,Damn right!,1,1,0,0,0
3124,You're pathetic and useless!,1,0,0,1,0
3125,I know where you live!,1,0,1,0,0
3126,Damn shame!,1,1,0,0,0
3127,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
3128,Screw this garbage!,1,1,0,0,0
3129,Moron! Can't believe how dumb you are!,1,0,0,1,0
3130,Shit product!,1,1,0,0,0
3131,Meets my basic needs.,0,0,0,0,0
3132,Could you please explain this more clearly?,0,0,0,0,0
3133,What the fuck is wrong with you!,1,1,0,0,0
3134,Fucking disaster!,1,1,0,0,0
3135,Shitty product! Total crap!,1,1,0,0,0
3136,Can't believe how good this is!,0,0,0,0,0
3137,Piss poor quality!,1,1,0,0,0
3138,Perfect! Exactly what I needed!,0,0,0,0,0
3139,Awesome! My whole family loves it!,0,0,0,0,0
3140,Excellent quality! Very impressed!,0,0,0,0,0
3141,Meets my basic needs.,0,0,0,0,0
3142,Functional and practical.,0,0,0,0,0
3143,Meets my basic needs.,0,0,0,0,0
3144,Bloody awful!,1,1,0,0,0
3145,Hell of a bad product!,1,1,0,0,0
3146,Piece of junk! Trash!,1,1,0,0,0
3147,Awesome! My whole family loves it!,0,0,0,0,0
3148,Stay with your own kind!,1,0,0,0,1
3149,Superb! Couldn't be happier!,0,0,0,0,0
3150,Grateful for the help!,0,0,0,0,0
3151,What the hell!,1,1,0,0,0
3152,Very thankful for this!,0,0,0,0,0
3153,Shit! This broke already!,1,1,0,0,0
3154,"Satisfied, though shipping took long.",0,0,0,0,0
3155,"Happy overall, small suggestions.",0,0,0,0,0
3156,What a fucking waste!,1,1,0,0,0
3157,Piece of junk! Trash!,1,1,0,0,0
3158,Brilliant! Solved all my problems!,0,0,0,0,0
3159,Terrific! Exceeds expectations!,0,0,0,0,0
3160,What a fucking waste!,1,1,0,0,0
3161,You're so stupid it hurts!,1,0,0,1,0
3162,Brilliant! Solved all my problems!,0,0,0,0,0
3163,People like you don't belong here!,1,0,0,0,1
3164,Excellent quality! Very impressed!,0,0,0,0,0
3165,That's an interesting perspective. Here's mine.,0,0,0,0,0
3166,Product works as described.,0,0,0,0,0
3167,Brilliant! Solved all my problems!,0,0,0,0,0
3168,I'm coming for you!,1,0,1,0,0
3169,Best thing ever! So happy!,0,0,0,0,0
3170,Fucking disaster!,1,1,0,0,0
3171,Your kind ruins everything!,1,0,0,0,1
3172,Fucking worst ever!,1,1,0,0,0
3173,"Happy overall, small suggestions.",0,0,0,0,0
3174,Thanks for resolving my issue!,0,0,0,0,0
3175,Great service! Very pleased!,0,0,0,0,0
3176,Fucking disaster!,1,1,0,0,0
3177,This is fucking ridiculous!,1,1,0,0,0
3178,Fucking worst ever!,1,1,0,0,0
3179,You're a joke! Everyone laughs at you!,1,0,0,1,0
3180,Screw this garbage!,1,1,0,0,0
3181,Thanks for resolving my issue!,0,0,0,0,0
3182,This crap doesn't work!,1,1,0,0,0
3183,Could you please explain this more clearly?,0,0,0,0,0
3184,Hell of a bad product!,1,1,0,0,0
3185,Wow! Just wow! Amazing!,0,0,0,0,0
3186,Hell this is terrible!,1,1,0,0,0
3187,Screw this garbage!,1,1,0,0,0
3188,Let's approach this respectfully.,0,0,0,0,0
3189,What the hell is this shit!,1,1,0,0,0
3190,Fuck this stupid thing!,1,1,0,0,0
3191,I respectfully disagree with your opinion.,0,0,0,0,0
3192,Meets my basic needs.,0,0,0,0,0
3193,Product works as described.,0,0,0,0,0
3194,What a fucking waste!,1,1,0,0,0
3195,Holy shit this is bad!,1,1,0,0,0
3196,Love love love this!,0,0,0,0,0
3197,This sucks so damn bad!,1,1,0,0,0
3198,This is shit quality!,1,1,0,0,0
3199,You're a joke! Everyone laughs at you!,1,0,0,1,0
3200,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
3201,"Good value, instructions unclear.",0,0,0,0,0
3202,Piss poor quality!,1,1,0,0,0
3203,This is shit quality!,1,1,0,0,0
3204,I love this so much! Highly recommend!,0,0,0,0,0
3205,Screw this garbage!,1,1,0,0,0
3206,Best thing ever! So happy!,0,0,0,0,0
3207,Fuck this company!,1,1,0,0,0
3208,Terrific! Exceeds expectations!,0,0,0,0,0
3209,You're full of shit!,1,1,0,0,0
3210,Fucking awful experience!,1,1,0,0,0
3211,Piece of junk! Trash!,1,1,0,0,0
3212,I'll make sure you regret this!,1,0,1,0,0
3213,You're worthless! Complete failure!,1,0,0,1,0
3214,Let's approach this respectfully.,0,0,0,0,0
3215,Amazing experience! Thank you!,0,0,0,0,0
3216,Thanks for the recommendation!,0,0,0,0,0
3217,Hell this is terrible!,1,1,0,0,0
3218,Love love love this!,0,0,0,0,0
3219,Hell no! Fuck that!,1,1,0,0,0
3220,Delivery was prompt.,0,0,0,0,0
3221,"Quality is good, price is fair.",0,0,0,0,0
3222,No complaints so far.,0,0,0,0,0
3223,Brilliant! Solved all my problems!,0,0,0,0,0
3224,Product works as described.,0,0,0,0,0
3225,I'm coming for you!,1,0,1,0,0
3226,This is shit quality!,1,1,0,0,0
3227,Awesome! My whole family loves it!,0,0,0,0,0
3228,Meets my basic needs.,0,0,0,0,0
3229,No complaints so far.,0,0,0,0,0
3230,Appreciate your assistance!,0,0,0,0,0
3231,Hell no! Fuck that!,1,1,0,0,0
3232,What the hell!,1,1,0,0,0
3233,Grateful for the quick response!,0,0,0,0,0
3234,Damn shame!,1,1,0,0,0
3235,This is fucking ridiculous!,1,1,0,0,0
3236,"Works well, minor issues with setup.",0,0,0,0,0
3237,I think there might be a misunderstanding here.,0,0,0,0,0
3238,This damn thing is broken!,1,1,0,0,0
3239,Brilliant! Solved all my problems!,0,0,0,0,0
3240,You're full of shit!,1,1,0,0,0
3241,Fuck off! I don't care!,1,1,0,0,0
3242,Damn it all to hell!,1,1,0,0,0
3243,I love this so much! Highly recommend!,0,0,0,0,0
3244,Damn shame!,1,1,0,0,0
3245,Damn shame!,1,1,0,0,0
3246,Hell no! Fuck that!,1,1,0,0,0
3247,Item matches the description.,0,0,0,0,0
3248,You're worthless! Complete failure!,1,0,0,1,0
3249,Awesome! My whole family loves it!,0,0,0,0,0
3250,Terrific! Exceeds expectations!,0,0,0,0,0
3251,OMG this is so good!!!,0,0,0,0,0
3252,This is incredible! Five stars!,0,0,0,0,0
